State,RunID,SurveyYear,RouteNumber,RouteType,RunNumber,SurveyDate,StartTime,EndTime,StartWind,EndWind,StartSky,EndSky,TempScale,DaysSinceRain,ObserverTrackingID,DateCreated,DateLastUpdated, QuizScore,UnifiedProtocol
Delaware,350,2001,210602,RA,3,6/24/2001, 21:45,23:40,3,2,2,2,F,1,161,10/6/2001,3/2/2003,NULL,1
Delaware,351,2001,210802,RA,2,4/21/2001, 21:00,22:08,0,0,1,1,C,NULL,167,10/6/2001,10/6/2001,NULL,1
Delaware,352,2001,211002,RA,1,3/30/2001, 18:50,20:22,1,1,0,1,C,0,160,10/6/2001,10/13/2002,NULL,1
Delaware,353,2001,211002,RA,2,5/10/2001, 20:34,22:07,0,1,0,0,F,NULL,160,10/6/2001,10/6/2001,NULL,1
Delaware,354,2001,211002,RA,3,6/10/2001, 20:58,22:35,1,0,0,0,F,NULL,160,10/6/2001,10/6/2001,NULL,1
Delaware,355,2001,211301,RA,1,4/4/2001, 20:00,22:00,0,0,0,0,C,5,1800,10/6/2001,10/6/2001,NULL,1
Delaware,356,2001,211301,RA,2,5/15/2001, 20:00,22:00,0,0,0,0,C,7,1800,10/6/2001,10/6/2001,NULL,1
Delaware,357,2001,211301,RA,3,6/28/2001, 20:00,22:00,0,0,0,0,C,NULL,1800,10/6/2001,10/6/2001,NULL,1
Maryland,358,2001,460603,NR,3,6/28/2001, 20:56,22:56,0,0,1,1,C,5,339,10/10/2001,10/10/2001,NULL,1
Maine,359,2001,440205,RO,1,5/9/2001, 19:52,22:28,1,0,1,0,C,NULL,482,10/25/2001,10/25/2001,NULL,1
Maine,360,2001,440205,RO,2,6/4/2001, 20:51,22:30,0,0,5,5,C,0,482,10/25/2001,10/25/2001,NULL,1
WestVirginia,361,2001,900103,RO,1,3/25/2001, 19:50,21:25,2,2,1,2,F,1,464,10/29/2001,10/29/2001,NULL,1
WestVirginia,362,2001,900104,RO,1,3/16/2001, 20:45,22:50,2,1,2,2,F,NULL,147,10/29/2001,10/29/2001,NULL,1
WestVirginia,363,2001,900108,RO,1,3/11/2001, 19:35,20:52,0,1,0,0,F,NULL,465,10/29/2001,10/29/2001,NULL,1
WestVirginia,364,2001,900114,RO,1,2/20/2001, 19:40,21:15,1,1,2,1,F,NULL,147,10/29/2001,10/29/2001,NULL,1
WestVirginia,365,2001,900203,RO,1,3/25/2001, 21:56,23:20,0,2,2,5,F,NULL,464,10/29/2001,10/29/2001,NULL,1
WestVirginia,366,2001,900305,RO,1,4/1/2001, 20:45,22:37,2,2,1,1,F,NULL,477,10/29/2001,10/29/2001,NULL,1
WestVirginia,367,2001,900309,RO,1,2/21/2001, 19:40,21:40,0,1,5,2,C,NULL,147,10/29/2001,10/29/2001,NULL,1
WestVirginia,368,2001,900314,RO,1,2/24/2001, 20:52,22:30,0,2,0,0,C,NULL,147,10/29/2001,10/29/2001,NULL,1
WestVirginia,369,2001,900409,RO,1,2/20/2001, 17:45,19:10,0,3,1,2,C,NULL,147,10/29/2001,10/29/2001,NULL,1
WestVirginia,371,2001,900510,RO,1,3/12/2001, 21:00,22:27,1,2,5,5,F,NULL,462,10/29/2001,10/29/2001,NULL,1
WestVirginia,372,2001,900103,RO,2,4/10/2001, 21:10,23:30,2,3,2,2,F,1,464,10/30/2001,10/30/2001,NULL,1
WestVirginia,373,2001,900104,RO,2,4/22/2001, 20:15,21:35,0,1,1,1,C,NULL,147,10/30/2001,10/30/2001,NULL,1
WestVirginia,374,2001,900105,RO,2,4/22/2001, 22:15,23:40,0,2,0,1,C,NULL,479,10/30/2001,10/30/2001,NULL,1
WestVirginia,375,2001,900106,RO,2,4/8/2001, 17:03,18:22,0,2,0,0,F,1,467,10/30/2001,10/30/2001,NULL,1
WestVirginia,376,2001,900107,RO,2,4/29/2001, 22:08,23:46,0,0,0,0,F,12,474,10/30/2001,10/30/2001,NULL,1
WestVirginia,377,2001,900108,RO,2,4/29/2001, 21:00,22:30,2,0,1,2,C,NULL,465,10/30/2001,10/30/2001,NULL,1
WestVirginia,378,2001,900110,RO,2,4/20/2001, 21:20,23:00,0,1,2,1,C,NULL,147,10/30/2001,10/30/2001,NULL,1
WestVirginia,379,2001,900111,RO,2,4/29/2001, 20:40,22:17,0,0,0,0,F,2,468,10/30/2001,10/30/2001,NULL,1
WestVirginia,380,2001,900113,RO,2,4/9/2001, 22:50,23:59,1,2,2,2,C,NULL,147,10/30/2001,10/30/2001,NULL,1
WestVirginia,381,2001,900114,RO,2,4/8/2001, 20:30,21:50,0,0,1,0,C,NULL,147,10/30/2001,10/30/2001,NULL,1
NewJersey,384,2001,590905,RA,2,4/18/2001, 20:40,23:10,1,0,2,4,F,1,543,11/2/2001,11/2/2001,NULL,1
NewJersey,385,2001,590905,RA,3,6/14/2001, 21:00,23:30,1,1,5,2,F,1,543,11/2/2001,11/2/2001,NULL,1
NewJersey,386,2001,590408,RO,3,6/15/2001, 21:25,22:46,1,1,2,0,F,1,540,11/2/2001,11/2/2001,NULL,1
NewJersey,387,2001,590408,RO,2,4/13/2001, 20:25,21:53,2,NULL,0,NULL,F,1,540,11/2/2001,11/2/2001,NULL,1
NewJersey,388,2001,590708,RA,2,4/23/2001, 20:11,22:09,1,1,0,0,F,2,545,11/2/2001,11/2/2001,NULL,1
NewJersey,389,2001,590708,RA,3,6/14/2001, 21:01,22:49,0,2,0,2,F,4,545,11/2/2001,11/2/2001,NULL,1
Louisiana,390,2001,420502,RO,2,4/26/2001, 20:35,22:55,0,0,0,0,C,NULL,320,11/2/2001,11/2/2001,NULL,1
Louisiana,391,2001,420502,RO,3,7/2/2001, 21:30,23:15,0,0,2,2,C,NULL,320,11/2/2001,11/2/2001,NULL,1
WestVirginia,392,2001,900113,RO,1,2/24/2001, 18:10,19:25,0,0,0,0,C,NULL,147,11/4/2001,11/4/2001,NULL,1
WestVirginia,393,2001,900203,RO,2,4/11/2001, 21:32,23:25,1,4,2,2,F,1,464,11/4/2001,11/4/2001,NULL,1
WestVirginia,394,2001,900204,RO,2,4/8/2001, 22:24,23:59,1,2,0,2,F,1,478,11/4/2001,11/4/2001,NULL,1
WestVirginia,395,2001,900205,RO,2,4/22/2001, 21:06,22:30,0,0,0,0,F,1,470,11/4/2001,11/4/2001,NULL,1
WestVirginia,396,2001,900208,RO,2,4/30/2001, 21:12,23:06,1,1,2,2,C,NULL,466,11/4/2001,11/4/2001,NULL,1
WestVirginia,397,2001,900210,RO,2,4/20/2001, 19:15,20:45,0,2,2,2,C,NULL,147,11/4/2001,11/4/2001,NULL,1
WestVirginia,398,2001,900211,RO,2,4/13/2001, 21:50,23:30,0,0,0,0,C,NULL,147,11/4/2001,11/4/2001,NULL,1
WestVirginia,399,2001,900215,RO,2,4/15/2001, 20:55,22:40,0,0,0,0,F,NULL,472,11/4/2001,11/4/2001,NULL,1
WestVirginia,400,2001,900304,RO,2,4/12/2001, 21:47,23:40,3,2,1,2,F,NULL,471,11/4/2001,11/4/2001,NULL,1
WestVirginia,401,2001,900305,RO,2,4/23/2001, 20:45,22:34,3,2,2,1,F,NULL,477,11/4/2001,11/4/2001,NULL,1
WestVirginia,403,2001,900309,RO,2,4/26/2001, 20:30,22:00,0,1,0,0,C,NULL,147,11/4/2001,11/4/2001,NULL,1
WestVirginia,404,2001,900606,RO,2,4/14/2001, 19:30,21:00,0,0,0,0,C,NULL,147,11/4/2001,11/4/2001,NULL,1
WestVirginia,405,2001,900314,RO,2,4/9/2001, 20:00,21:36,0,1,0,2,C,NULL,147,11/4/2001,11/4/2001,NULL,1
WestVirginia,406,2001,900409,RO,2,4/8/2001, 22:20,23:55,0,1,0,2,C,NULL,147,11/4/2001,11/4/2001,NULL,1
WestVirginia,408,2001,900411,RO,2,4/14/2001, 20:42,22:45,1,1,0,0,F,1,473,11/4/2001,11/4/2001,NULL,1
WestVirginia,409,2001,900414,RO,2,4/7/2001, 19:50,21:45,1,0,1,1,F,1,476,11/4/2001,11/4/2001,NULL,1
WestVirginia,410,2001,900506,RO,2,4/14/2001, 21:20,22:55,0,0,0,0,C,NULL,147,11/4/2001,11/4/2001,NULL,1
WestVirginia,411,2001,900510,RO,2,4/23/2001, 22:00,23:30,1,2,1,1,F,NULL,462,11/4/2001,11/4/2001,NULL,1
WestVirginia,412,2001,900511,RO,2,4/21/2001, 21:08,22:30,0,0,0,0,F,1,472,11/4/2001,11/4/2001,NULL,1
Kentucky,413,2001,390104,RO,4,8/12/2001, 21:50,22:45,0,0,0,0,F,1,294,11/5/2001,11/5/2001,NULL,1
Kentucky,414,2001,390111,RO,2,4/3/2001, 20:38,22:49,0,0,2,1,F,1,300,11/5/2001,11/5/2001,NULL,1
Kentucky,415,2001,390111,RO,3,6/4/2001, 21:33,23:30,0,0,2,2,F,0,300,11/5/2001,11/5/2001,NULL,1
Kentucky,416,2001,390111,RO,4,7/31/2001, 21:23,23:25,0,0,0,0,F,3,300,11/5/2001,11/5/2001,NULL,1
Kentucky,417,2001,390304,RO,3,6/13/2001, 21:26,22:50,0,0,0,0,F,NULL,303,11/5/2001,11/5/2001,NULL,1
Kentucky,418,2001,390304,RO,4,8/15/2001, 21:02,22:26,0,1,0,0,F,NULL,303,11/5/2001,11/5/2001,NULL,1
Kentucky,419,2001,390512,RO,2,4/14/2001, 20:23,23:45,1,1,2,2,F,2,273,11/5/2001,11/5/2001,NULL,1
Kentucky,420,2001,390512,RO,3,5/22/2001, 21:15,23:20,0,0,0,0,F,0,273,11/5/2001,11/5/2001,NULL,1
Kentucky,421,2001,390512,RO,4,7/27/2001, 21:20,23:30,0,0,2,2,F,1,273,11/5/2001,11/5/2001,NULL,1
WestVirginia,422,2001,900103,RO,3,5/27/2001, 22:30,23:59,1,0,2,2,F,1,464,11/6/2001,11/6/2001,NULL,1
WestVirginia,423,2001,900104,RO,3,6/1/2001, 22:00,23:39,1,0,2,2,F,NULL,147,11/6/2001,11/6/2001,NULL,1
WestVirginia,424,2001,900105,RO,3,6/11/2001, 21:48,23:10,3,1,5,1,F,NULL,479,11/6/2001,11/6/2001,NULL,1
WestVirginia,425,2001,900108,RO,3,5/22/2001, 20:35,21:55,2,2,2,1,C,NULL,465,11/6/2001,11/6/2001,NULL,1
Maine,426,2001,440113,RO,1,4/28/2001, 19:40,21:20,3,0,0,0,F,NULL,483,11/6/2001,11/6/2001,NULL,1
Maine,427,2001,440113,RO,2,5/25/2001, 20:37,NULL,0,NULL,0,NULL,F,48,483,11/6/2001,11/6/2001,NULL,1
Maine,428,2001,440113,RO,3,7/3/2001, 20:06,21:33,0,NULL,1,NULL,F,2,483,11/6/2001,11/6/2001,NULL,1
Maine,429,2001,440409,RO,2,5/12/2001, 20:38,21:47,0,0,1,0,C,NULL,532,11/6/2001,11/6/2001,NULL,1
Maine,430,2001,440306,RO,1,5/2/2001, 20:20,21:59,0,0,0,0,F,NULL,914,11/6/2001,2/11/2003,NULL,1
Maine,431,2001,440306,RO,2,5/20/2001, 20:37,22:10,0,NULL,1,NULL,F,1,914,11/6/2001,2/11/2003,NULL,1
Maine,432,2001,440505,RO,1,5/9/2001, 20:15,21:04,1,1,0,1,C,NULL,524,11/6/2001,11/28/2001,NULL,1
Maine,434,2001,440118,RO,2,5/20/2001, 21:00,22:20,0,NULL,1,NULL,C,2,1811,11/6/2001,11/6/2001,NULL,1
Maine,435,2001,440114,RO,1,4/29/2001, 19:35,21:05,2,1,0,0,F,NULL,493,11/6/2001,11/6/2001,NULL,1
Maine,436,2001,440409,RO,1,5/4/2001, 19:45,21:15,2,1,2,5,C,NULL,532,11/6/2001,11/6/2001,NULL,1
Maine,437,2001,440409,RO,3,6/27/2001, 21:02,22:25,1,0,1,2,C,NULL,532,11/6/2001,11/6/2001,NULL,1
Maine,438,2001,440205,RO,3,7/9/2001, 20:06,22:14,1,1,2,2,C,0,482,11/6/2001,11/6/2001,NULL,1
Maine,439,2001,440306,RO,3,7/19/2001, 21:20,22:40,0,0,0,0,F,2,914,11/7/2001,2/11/2003,NULL,1
Maine,440,2001,440114,RO,2,5/28/2001, 18:55,20:25,0,1,5,5,F,NULL,493,11/7/2001,11/7/2001,NULL,1
Maine,441,2001,440118,RO,1,4/22/2001, 19:53,21:20,3,3,0,0,C,1,1811,11/7/2001,11/7/2001,NULL,1
Maine,442,2001,440118,RO,3,6/23/2001, 20:27,21:54,1,NULL,2,NULL,C,0,1811,11/7/2001,11/28/2001,NULL,1
Maine,443,2001,440505,RO,3,6/27/2001, 23:05,23:50,2,2,1,1,C,NULL,524,11/7/2001,11/7/2001,NULL,1
Maine,444,2001,440515,RO,1,4/23/2001, 19:28,20:53,0,0,0,0,F,2,1812,11/7/2001,11/7/2001,NULL,1
Maine,445,2001,440515,RO,2,5/24/2001, 20:20,21:42,0,0,0,0,F,7,1812,11/7/2001,11/7/2001,NULL,1
Maine,446,2001,440515,RO,3,7/15/2001, 20:35,21:50,0,NULL,2,NULL,F,1,1812,11/7/2001,11/7/2001,NULL,1
Kentucky,447,2001,390121,RO,2,4/5/2001, 21:02,22:00,1,1,1,1,F,1,1806,11/8/2001,11/8/2001,NULL,1
WestVirginia,449,2001,900110,RO,3,6/18/2001, 22:28,23:58,2,1,2,2,F,NULL,147,11/9/2001,11/9/2001,NULL,1
WestVirginia,450,2001,900113,RO,3,6/19/2001, 21:00,22:50,1,1,1,0,F,NULL,147,11/9/2001,11/9/2001,NULL,1
WestVirginia,451,2001,900114,RO,3,6/20/2001, 21:05,23:00,0,1,1,0,F,NULL,147,11/9/2001,11/9/2001,NULL,1
WestVirginia,452,2001,900203,RO,3,5/27/2001, 21:00,22:20,1,1,5,2,F,1,464,11/9/2001,11/9/2001,NULL,1
WestVirginia,453,2001,900205,RO,3,6/11/2001, 21:35,22:52,0,0,0,0,F,4,470,11/9/2001,11/9/2001,NULL,1
WestVirginia,454,2001,900206,RO,3,6/2/2001, 21:16,23:00,0,0,0,0,F,5,475,11/9/2001,11/9/2001,NULL,1
WestVirginia,455,2001,900208,RO,3,6/1/2001, 20:45,22:35,1,1,1,1,C,NULL,466,11/9/2001,11/9/2001,NULL,1
WestVirginia,456,2001,900210,RO,3,6/18/2001, 20:30,22:00,0,0,0,0,F,NULL,147,11/9/2001,11/9/2001,NULL,1
WestVirginia,457,2001,900211,RO,3,6/1/2001, 21:40,23:55,3,2,2,5,C,NULL,147,11/9/2001,11/9/2001,NULL,1
WestVirginia,458,2001,900305,RO,3,6/12/2001, 21:23,23:58,0,1,2,2,C,NULL,477,11/9/2001,11/9/2001,NULL,1
Maine,459,2001,440102,RO,1,5/4/2001, 20:00,21:22,1,1,1,0,F,1,510,11/13/2001,11/13/2001,NULL,1
Maine,460,2001,440102,RO,2,6/7/2001, 20:46,22:04,0,0,0,0,F,2,510,11/13/2001,11/13/2001,NULL,1
Maine,461,2001,440102,RO,3,7/7/2001, 20:25,21:40,1,0,0,0,F,NULL,510,11/13/2001,11/13/2001,NULL,1
Maine,462,2001,440104,RO,1,5/8/2001, 21:00,23:05,0,1,0,0,C,5,506,11/13/2001,11/13/2001,NULL,1
Maine,463,2001,440104,RO,2,6/13/2001, 21:00,23:15,0,0,0,0,C,1,506,11/13/2001,11/13/2001,NULL,1
Maine,464,2001,440104,RO,3,6/26/2001, 21:05,23:05,3,2,0,0,C,4,506,11/13/2001,11/20/2001,NULL,1
Maine,468,2001,440109,RO,3,6/28/2001, 20:20,22:30,2,0,0,0,F,6,494,11/13/2001,11/20/2001,NULL,1
Maine,469,2001,440110,RO,1,4/24/2001, 20:01,21:44,0,2,5,2,C,0,512,11/13/2001,11/13/2001,NULL,1
Maine,470,2001,440110,RO,2,5/9/2001, 20:21,21:54,2,1,1,1,C,4,512,11/13/2001,4/4/2012,NULL,1
Maine,471,2001,440110,RO,3,6/25/2001, 21:05,22:43,0,0,0,0,C,1,512,11/13/2001,11/13/2001,NULL,1
WestVirginia,473,2001,900606,RO,3,6/3/2001, 21:30,23:12,0,0,1,2,C,NULL,147,11/14/2001,11/14/2001,NULL,1
WestVirginia,474,2001,900309,RO,3,6/3/2001, 20:30,22:00,0,1,0,0,C,NULL,147,11/14/2001,11/14/2001,NULL,1
WestVirginia,475,2001,900311,RO,3,6/5/2001, 20:55,22:28,2,2,2,2,C,NULL,147,11/14/2001,11/14/2001,NULL,1
WestVirginia,476,2001,900314,RO,3,6/21/2001, 21:10,22:50,1,0,1,1,C,NULL,147,11/14/2001,11/14/2001,NULL,1
WestVirginia,477,2001,900406,RO,3,6/10/2001, 22:20,23:35,0,0,0,0,F,NULL,469,11/14/2001,11/14/2001,NULL,1
WestVirginia,478,2001,900409,RO,3,6/20/2001, 21:30,23:20,1,0,1,2,C,NULL,147,11/14/2001,11/14/2001,NULL,1
WestVirginia,479,2001,900411,RO,3,5/25/2001, 21:31,23:15,1,0,1,1,F,NULL,473,11/14/2001,11/14/2001,NULL,1
WestVirginia,480,2001,900506,RO,3,6/2/2001, 20:38,22:02,1,0,5,5,C,NULL,147,11/14/2001,11/14/2001,NULL,1
WestVirginia,481,2001,900511,RO,3,5/27/2001, 21:21,22:38,0,0,2,2,F,1,472,11/14/2001,11/14/2001,NULL,1
WestVirginia,482,2001,900111,RO,3,6/10/2001, 22:31,23:59,0,0,0,0,F,NULL,468,11/14/2001,11/14/2001,NULL,1
WestVirginia,483,2001,900215,RO,3,6/10/2001, 21:35,23:11,0,0,1,0,F,NULL,472,11/14/2001,11/14/2001,NULL,1
WestVirginia,484,2001,900206,RO,2,4/29/2001, 20:53,22:50,0,0,0,0,F,6,475,11/14/2001,11/14/2001,NULL,1
WestVirginia,485,2001,900406,RO,2,4/29/2001, 21:40,23:14,0,0,0,0,F,15,469,11/14/2001,11/14/2001,NULL,1
WestVirginia,486,2001,900208,RO,1,2/28/2001, 20:50,23:05,0,0,1,0,F,NULL,466,11/14/2001,11/14/2001,NULL,1
Maine,489,2001,440115,RO,1,5/1/2001, 20:41,22:26,0,0,0,0,F,NULL,525,11/16/2001,11/16/2001,NULL,1
Maine,490,2001,440115,RO,2,5/13/2001, 20:22,21:55,2,2,2,2,F,NULL,525,11/16/2001,11/16/2001,NULL,1
Maine,491,2001,440204,RO,1,5/3/2001, 20:38,22:38,0,NULL,1,NULL,C,NULL,1792,11/16/2001,2/5/2003,NULL,1
Maine,492,2001,440204,RO,2,6/8/2001, 21:13,NULL,0,NULL,1,NULL,C,NULL,1792,11/16/2001,2/5/2003,NULL,1
Maine,493,2001,440204,RO,3,7/7/2001, 21:35,23:07,0,NULL,1,NULL,C,NULL,1792,11/16/2001,2/5/2003,NULL,1
Maine,494,2001,440206,RO,1,5/8/2001, 20:20,22:10,3,1,0,0,C,NULL,500,11/16/2001,11/16/2001,NULL,1
Maine,495,2001,440206,RO,2,6/4/2001, 20:27,22:10,0,0,2,2,C,0,500,11/16/2001,11/16/2001,NULL,1
Maine,496,2001,440206,RO,3,7/19/2001, 21:30,NULL,0,NULL,0,NULL,C,1,500,11/16/2001,2/5/2003,NULL,1
Maine,497,2001,440209,RO,1,5/2/2001, 20:00,21:20,1,1,0,0,C,1,520,11/16/2001,11/16/2001,NULL,1
Maine,498,2001,440209,RO,2,5/22/2001, 20:35,22:40,1,1,1,0,F,NULL,520,11/16/2001,11/16/2001,NULL,1
Maine,499,2001,440209,RO,3,6/29/2001, 21:16,22:35,1,1,1,1,F,NULL,520,11/16/2001,11/16/2001,NULL,1
Maine,500,2001,440210,RO,1,4/27/2001, 20:20,21:20,2,2,0,0,F,10,124,11/16/2001,11/16/2001,NULL,1
Maine,501,2001,440210,RO,2,5/8/2001, 20:06,21:10,2,1,0,0,F,NULL,124,11/16/2001,11/16/2001,NULL,1
Maine,502,2001,440210,RO,3,6/28/2001, 20:45,21:45,1,2,0,0,F,5,124,11/16/2001,11/16/2001,NULL,1
Maine,503,2001,440214,RO,1,5/2/2001, 20:15,21:39,0,0,0,0,F,NULL,508,11/16/2001,11/16/2001,NULL,1
Maine,504,2001,440214,RO,2,5/17/2001, 20:50,21:56,0,0,1,0,F,NULL,508,11/16/2001,11/16/2001,NULL,1
Maine,505,2001,440215,RO,1,4/30/2001, 19:45,21:05,0,0,1,1,C,1,518,11/16/2001,11/16/2001,NULL,1
Maine,506,2001,440215,RO,2,5/25/2001, 20:20,21:45,0,0,0,0,C,NULL,518,11/16/2001,11/16/2001,NULL,1
Maine,507,2001,440215,RO,3,6/25/2001, 20:45,22:02,1,NULL,0,NULL,C,1,518,11/16/2001,2/5/2003,NULL,1
Maine,508,2001,440218,RO,1,4/30/2001, 20:02,21:20,0,0,1,0,F,0,501,11/16/2001,11/16/2001,NULL,1
Maine,509,2001,440218,RO,2,5/4/2001, 20:22,21:40,0,0,5,1,F,0,501,11/16/2001,11/16/2001,NULL,1
Maine,510,2001,440218,RO,3,6/15/2001, 20:50,22:05,0,0,0,0,F,3,501,11/16/2001,11/16/2001,NULL,1
Pennsylvania,511,2001,720214,RO,1,4/4/2001, 20:13,21:34,1,1,0,0,F,1,570,11/28/2001,1/31/2007,NULL,1
Pennsylvania,512,2001,720214,RO,2,5/14/2001, 20:48,22:13,2,1,2,0,F,NULL,570,11/28/2001,1/31/2007,NULL,1
Pennsylvania,513,2001,720214,RO,3,6/18/2001, 21:10,22:48,2,2,0,0,F,2,570,11/28/2001,11/28/2001,NULL,1
Pennsylvania,514,2001,720506,RO,3,6/20/2001, 20:27,21:37,0,0,2,2,F,0,571,11/28/2001,2/1/2007,NULL,1
Pennsylvania,515,2001,720506,RO,2,5/23/2001, 19:41,20:51,1,1,1,2,F,1,571,11/28/2001,9/28/2006,NULL,1
Pennsylvania,516,2001,720511,RO,3,6/16/2001, 21:48,23:01,1,1,2,1,F,NULL,572,11/28/2001,11/28/2001,NULL,1
Pennsylvania,517,2001,720211,RO,3,7/3/2001, 21:25,23:15,2,1,5,2,F,2,572,11/28/2001,7/5/2006,NULL,1
Pennsylvania,518,2001,720221,RO,1,4/8/2001, 20:20,22:20,0,0,1,1,F,0,2118,11/28/2001,2/5/2007,NULL,1
Pennsylvania,519,2001,720221,RO,2,5/9/2001, 20:50,22:48,0,0,0,0,F,0,2118,11/28/2001,2/5/2007,NULL,1
Pennsylvania,520,2001,720221,RO,3,6/10/2001, 21:10,23:00,0,0,1,1,F,9,2118,11/28/2001,11/28/2001,NULL,1
Pennsylvania,521,2001,720413,RO,2,5/20/2001, 21:19,22:32,2,2,0,0,F,1,2120,11/28/2001,11/28/2001,NULL,1
Pennsylvania,522,2001,720413,RO,3,6/26/2001, 21:27,22:40,1,0,0,0,F,3,2120,11/28/2001,11/28/2001,NULL,1
Pennsylvania,523,2001,720413,RO,1,4/2/2001, 20:10,21:35,1,1,0,0,F,2,2120,11/28/2001,11/28/2001,NULL,1
Pennsylvania,524,2001,720415,RO,1,4/5/2001, 20:06,21:33,0,0,0,0,F,NULL,2123,11/28/2001,11/28/2001,NULL,1
Pennsylvania,525,2001,720415,RO,2,5/19/2001, 22:08,23:30,1,0,1,0,F,NULL,2123,11/28/2001,11/28/2001,NULL,1
Pennsylvania,526,2001,720415,RO,3,7/2/2001, 21:26,22:53,0,0,0,0,F,1,2123,11/28/2001,11/28/2001,NULL,1
Pennsylvania,527,2001,720107,RO,3,6/13/2001, 21:12,22:26,1,0,0,0,F,1,1722,11/28/2001,1/16/2007,NULL,1
Pennsylvania,528,2001,720107,RO,2,4/23/2001, 20:25,21:40,2,2,2,2,F,2,1722,11/28/2001,1/16/2007,NULL,1
Pennsylvania,530,2001,720114,RO,3,6/29/2001, 21:10,22:25,0,0,0,0,F,7,2124,11/28/2001,11/28/2001,NULL,1
Pennsylvania,531,2001,720312,RO,2,5/1/2001, 20:41,21:50,1,1,0,0,F,6,2128,11/29/2001,11/29/2001,NULL,1
Pennsylvania,532,2001,720307,RO,3,6/25/2001, 21:23,22:39,0,0,0,0,F,2,579,11/29/2001,11/29/2001,NULL,1
Pennsylvania,533,2001,720206,RO,3,6/26/2001, 21:49,23:13,0,0,0,0,F,3,579,11/29/2001,11/29/2001,NULL,1
Pennsylvania,534,2001,720507,RO,3,6/23/2001, 21:24,22:32,0,0,0,0,F,0,579,11/29/2001,11/29/2001,NULL,1
Pennsylvania,535,2001,720308,RO,1,4/3/2001, 20:00,21:10,0,1,0,0,F,NULL,580,11/29/2001,11/29/2001,NULL,1
Pennsylvania,536,2001,720308,RO,2,5/4/2001, 21:00,22:38,1,1,2,5,F,NULL,580,11/29/2001,11/29/2001,NULL,1
Pennsylvania,537,2001,720308,RO,3,6/11/2001, 21:15,22:30,0,0,5,5,F,NULL,580,11/29/2001,11/29/2001,NULL,1
Pennsylvania,538,2001,720315,RO,1,3/23/2001, 20:10,21:20,1,1,1,1,C,NULL,581,11/29/2001,11/29/2001,NULL,1
Pennsylvania,539,2001,720315,RO,2,4/21/2001, 21:10,22:10,1,1,2,2,C,NULL,581,11/29/2001,11/29/2001,NULL,1
Pennsylvania,540,2001,720315,RO,3,6/5/2001, 20:20,21:30,1,0,2,2,C,NULL,581,11/29/2001,11/29/2001,NULL,1
Pennsylvania,541,2001,720106,RO,3,6/18/2001, 21:26,22:31,0,0,0,0,F,2,582,11/29/2001,9/28/2006,NULL,1
Pennsylvania,542,2001,720106,RO,1,4/14/2001, 19:40,20:47,1,1,1,1,F,4,582,11/29/2001,9/28/2006,NULL,1
Pennsylvania,543,2001,720411,RO,3,6/21/2001, 22:00,23:45,1,2,2,2,F,1,2139,11/29/2001,11/29/2001,NULL,1
Pennsylvania,544,2001,720411,RO,2,4/30/2001, 22:15,0:40,1,1,1,0,F,1,2139,11/29/2001,11/29/2001,NULL,1
Pennsylvania,545,2001,720208,RO,2,4/23/2001, 20:45,22:00,0,0,0,0,F,NULL,2140,11/29/2001,9/28/2006,NULL,1
Pennsylvania,546,2001,720208,RO,3,6/12/2001, 21:30,22:45,0,0,5,4,F,NULL,2140,11/29/2001,11/29/2001,NULL,1
Pennsylvania,547,2001,720411,RO,1,4/4/2001, 20:30,22:20,2,NULL,0,NULL,F,3,2141,11/29/2001,9/28/2006,NULL,1
Pennsylvania,548,2001,720504,RO,2,4/23/2001, 21:00,22:35,2,2,1,0,F,NULL,2146,11/29/2001,2/21/2007,NULL,1
Pennsylvania,549,2001,720103,RO,3,6/27/2001, 21:33,22:51,0,0,0,0,F,4,2149,11/29/2001,11/29/2001,NULL,1
Pennsylvania,550,2001,720103,RO,2,5/17/2001, 21:05,22:35,0,0,2,2,F,3,2149,11/29/2001,11/29/2001,NULL,1
Pennsylvania,551,2001,720504,RO,3,6/7/2001, 21:25,22:50,1,1,0,0,F,2,2150,11/29/2001,2/21/2007,NULL,1
Maine,553,2001,440214,RO,3,6/25/2001, 21:10,22:20,0,1,0,0,F,2,508,12/4/2001,12/14/2001,NULL,1
Maine,554,2001,440301,RO,1,5/7/2001, 19:54,21:50,0,0,0,0,F,NULL,502,12/4/2001,12/4/2001,NULL,1
Maine,555,2001,440301,RO,2,6/6/2001, 21:05,22:30,0,0,1,1,F,0,502,12/4/2001,12/14/2001,NULL,1
Maine,556,2001,440301,RO,3,7/3/2001, 20:49,22:25,0,0,2,1,F,1,502,12/4/2001,12/4/2001,NULL,1
Maine,557,2001,440305,RO,2,6/11/2001, 20:30,22:03,1,0,1,1,C,0,496,12/4/2001,12/4/2001,NULL,1
Maine,558,2001,440305,RO,3,7/5/2001, 20:42,22:00,1,0,2,1,C,0,496,12/4/2001,12/4/2001,NULL,1
NewJersey,559,2001,590705,RA,2,4/15/2001, 19:14,21:19,2,NULL,2,NULL,F,3,546,12/4/2001,12/4/2001,NULL,1
NewJersey,560,2001,590205,RO,2,4/23/2001, 20:17,21:24,1,1,1,1,F,4,541,12/4/2001,12/4/2001,NULL,1
